year,month,day,hour,Quarter,Days_since_start,Overturning_Strength
2005,3,31,12,1,364.5,11.705884
2005,4,1,0,2,365,11.764866
2005,4,1,12,2,365.5,11.887247
2005,4,2,0,2,366,12.062907
2005,4,2,12,2,366.5,12.280059
2005,4,3,0,2,367,12.526554
2005,4,3,12,2,367.5,12.791036
2005,4,4,0,2,368,13.063798
2005,4,4,12,2,368.5,13.337299
2005,4,5,0,2,369,13.606307
2005,4,5,12,2,369.5,13.867687
2005,4,6,0,2,370,14.119915
2005,4,6,12,2,370.5,14.362377
2005,4,7,0,2,371,14.594584
2005,4,7,12,2,371.5,14.815392
2005,4,8,0,2,372,15.022322
2005,4,8,12,2,372.5,15.211092
2005,4,9,0,2,373,15.375407
2005,4,9,12,2,373.5,15.507081
2005,4,10,0,2,374,15.59651
2005,4,10,12,2,374.5,15.633507
2005,4,11,0,2,375,15.60844
2005,4,11,12,2,375.5,15.513615
2005,4,12,0,2,376,15.344747
2005,4,12,12,2,376.5,15.102374
2005,4,13,0,2,377,14.792993
2005,4,13,12,2,377.5,14.429746
2005,4,14,0,2,378,14.032459
2005,4,14,12,2,378.5,13.626952
2005,4,15,0,2,379,13.243578
2005,4,15,12,2,379.5,12.915073
2005,4,16,0,2,380,12.673907
2005,4,16,12,2,380.5,12.549386
2005,4,17,0,2,381,12.564822
2005,4,17,12,2,381.5,12.735096
2005,4,18,0,2,382,13.064911
2005,4,18,12,2,382.5,13.547938
2005,4,19,0,2,383,14.166983
2005,4,19,12,2,383.5,14.895161
2005,4,20,0,2,384,15.697965
2005,4,20,12,2,384.5,16.536007
2005,4,21,0,2,385,17.368162
2005,4,21,12,2,385.5,18.154784
2005,4,22,0,2,386,18.860701
2005,4,22,12,2,386.5,19.457711
2005,4,23,0,2,387,19.926376
2005,4,23,12,2,387.5,20.256991
2005,4,24,0,2,388,20.449688
2005,4,24,12,2,388.5,20.513723
2005,4,25,0,2,389,20.466063
2005,4,25,12,2,389.5,20.329442
2005,4,26,0,2,390,20.130106
2005,4,26,12,2,390.5,19.895452
2005,4,27,0,2,391,19.651777
2005,4,27,12,2,391.5,19.422319
2005,4,28,0,2,392,19.22572
2005,4,28,12,2,392.5,19.075003
2005,4,29,0,2,393,18.977098
2005,4,29,12,2,393.5,18.932893
2005,4,30,0,2,394,18.937758
2005,4,30,12,2,394.5,18.982451
2005,5,1,0,2,395,19.054272
2005,5,1,12,2,395.5,19.138377
2005,5,2,0,2,396,19.219112
2005,5,2,12,2,396.5,19.28128
2005,5,3,0,2,397,19.311274
2005,5,3,12,2,397.5,19.297999
2005,5,4,0,2,398,19.23359
2005,5,4,12,2,398.5,19.113885
2005,5,5,0,2,399,18.938677
2005,5,5,12,2,399.5,18.711754
2005,5,6,0,2,400,18.440746
2005,5,6,12,2,400.5,18.136807
2005,5,7,0,2,401,17.814141
2005,5,7,12,2,401.5,17.489386
2005,5,8,0,2,402,17.180885
2005,5,8,12,2,402.5,16.90783
2005,5,9,0,2,403,16.689325
2005,5,9,12,2,403.5,16.543359
2005,5,10,0,2,404,16.485757
2005,5,10,12,2,404.5,16.529124
2005,5,11,0,2,405,16.681856
2005,5,11,12,2,405.5,16.947272
2005,5,12,0,2,406,17.322941
2005,5,12,12,2,406.5,17.800261
2005,5,13,0,2,407,18.364359
2005,5,13,12,2,407.5,18.994352
2005,5,14,0,2,408,19.664006
2005,5,14,12,2,408.5,20.342797
2005,5,15,0,2,409,20.997343
2005,5,15,12,2,409.5,21.593169
2005,5,16,0,2,410,22.096703
2005,5,16,12,2,410.5,22.477381
2005,5,17,0,2,411,22.709717
2005,5,17,12,2,411.5,22.775188
2005,5,18,0,2,412,22.663741
2005,5,18,12,2,412.5,22.374817
2005,5,19,0,2,413,21.917744
2005,5,19,12,2,413.5,21.311464
2005,5,20,0,2,414,20.583561
2005,5,20,12,2,414.5,19.76865
2005,5,21,0,2,415,18.906228
2005,5,21,12,2,415.5,18.03814
2005,5,22,0,2,416,17.20586
2005,5,22,12,2,416.5,16.447786
2005,5,23,0,2,417,15.796777
2005,5,23,12,2,417.5,15.278122
2005,5,24,0,2,418,14.908104
2005,5,24,12,2,418.5,14.693259
2005,5,25,0,2,419,14.630391
2005,5,25,12,2,419.5,14.707308
2005,5,26,0,2,420,14.904219
2005,5,26,12,2,420.5,15.195647
2005,5,27,0,2,421,15.552703
2005,5,27,12,2,421.5,15.945516
2005,5,28,0,2,422,16.345626
2005,5,28,12,2,422.5,16.728136
2005,5,29,0,2,423,17.073457
2005,5,29,12,2,423.5,17.368516
2005,5,30,0,2,424,17.607347
2005,5,30,12,2,424.5,17.791036
2005,5,31,0,2,425,17.927068
2005,5,31,12,2,425.5,18.02815
2005,6,1,0,2,426,18.110659
2005,6,1,12,2,426.5,18.19287
2005,6,2,0,2,427,18.293132
2005,6,2,12,2,427.5,18.428179
2005,6,3,0,2,428,18.61168
2005,6,3,12,2,428.5,18.853163
2005,6,4,0,2,429,19.157335
2005,6,4,12,2,429.5,19.523828
2005,6,5,0,2,430,19.947332
2005,6,5,12,2,430.5,20.418054
2005,6,6,0,2,431,20.922443
2005,6,6,12,2,431.5,21.444101
2005,6,7,0,2,432,21.964812
2005,6,7,12,2,432.5,22.465627
2005,6,8,0,2,433,22.927974
2005,6,8,12,2,433.5,23.334717
2005,6,9,0,2,434,23.67116
2005,6,9,12,2,434.5,23.92592
2005,6,10,0,2,435,24.091639
2005,6,10,12,2,435.5,24.165474
2005,6,11,0,2,436,24.149331
2005,6,11,12,2,436.5,24.049781
2005,6,12,0,2,437,23.877673
2005,6,12,12,2,437.5,23.647414
2005,6,13,0,2,438,23.375983
2005,6,13,12,2,438.5,23.08174
2005,6,14,0,2,439,22.783119
2005,6,14,12,2,439.5,22.497339
2005,6,15,0,2,440,22.239243
2005,6,15,12,2,440.5,22.020375
2005,6,16,0,2,441,21.848391
2005,6,16,12,2,441.5,21.726837
2005,6,17,0,2,442,21.655307
2005,6,17,12,2,442.5,21.629946
2005,6,18,0,2,443,21.644204
2005,6,18,12,2,443.5,21.689772
2005,6,19,0,2,444,21.757567
2005,6,19,12,2,444.5,21.838664
2005,6,20,0,2,445,21.925096
2005,6,20,12,2,445.5,22.010436
2005,6,21,0,2,446,22.090138
2005,6,21,12,2,446.5,22.161618
2005,6,22,0,2,447,22.224096
2005,6,22,12,2,447.5,22.278244
2005,6,23,0,2,448,22.325691
2005,6,23,12,2,448.5,22.36847
2005,6,24,0,2,449,22.408462
2005,6,24,12,2,449.5,22.446923
2005,6,25,0,2,450,22.484148
2005,6,25,12,2,450.5,22.519305
2005,6,26,0,2,451,22.550472
2005,6,26,12,2,451.5,22.574858
2005,6,27,0,2,452,22.589176
2005,6,27,12,2,452.5,22.590111
2005,6,28,0,2,453,22.574826
2005,6,28,12,2,453.5,22.541414
2005,6,29,0,2,454,22.489247
2005,6,29,12,2,454.5,22.419167
2005,6,30,0,2,455,22.333481
2005,6,30,12,2,455.5,22.235779
2005,7,1,0,3,456,22.130571
2005,7,1,12,3,456.5,22.022809
2005,7,2,0,3,457,21.917337
2005,7,2,12,3,457.5,21.818342
2005,7,3,0,3,458,21.728867
2005,7,3,12,3,458.5,21.650453
2005,7,4,0,3,459,21.582945
2005,7,4,12,3,459.5,21.524513
2005,7,5,0,3,460,21.47187
2005,7,5,12,3,460.5,21.420712
2005,7,6,0,3,461,21.366315
2005,7,6,12,3,461.5,21.304275
2005,7,7,0,3,462,21.2313
2005,7,7,12,3,462.5,21.145986
2005,7,8,0,3,463,21.049487
2005,7,8,12,3,463.5,20.945977
2005,7,9,0,3,464,20.842837
2005,7,9,12,3,464.5,20.750475
2005,7,10,0,3,465,20.681766
2005,7,10,12,3,465.5,20.651097
2005,7,11,0,3,466,20.67308
2005,7,11,12,3,466.5,20.761036
2005,7,12,0,3,467,20.925379
2005,7,12,12,3,467.5,21.172093
2005,7,13,0,3,468,21.501459
2005,7,13,12,3,468.5,21.907215
2005,7,14,0,3,469,22.376286
2005,7,14,12,3,469.5,22.889148
2005,7,15,0,3,470,23.420852
2005,7,15,12,3,470.5,23.942654
2005,7,16,0,3,471,24.424104
2005,7,16,12,3,471.5,24.835427
2005,7,17,0,3,472,25.149953
2005,7,17,12,3,472.5,25.346372
2005,7,18,0,3,473,25.410574
2005,7,18,12,3,473.5,25.336904
2005,7,19,0,3,474,25.128699
2005,7,19,12,3,474.5,24.79806
2005,7,20,0,3,475,24.364897
2005,7,20,12,3,475.5,23.855335
2005,7,21,0,3,476,23.299653
2005,7,21,12,3,476.5,22.72996
2005,7,22,0,3,477,22.177813
2005,7,22,12,3,477.5,21.672005
2005,7,23,0,3,478,21.236689
2005,7,23,12,3,478.5,20.889996
2005,7,24,0,3,479,20.643213
2005,7,24,12,3,479.5,20.500575
2005,7,25,0,3,480,20.459611
2005,7,25,12,3,480.5,20.511991
2005,7,26,0,3,481,20.644737
2005,7,26,12,3,481.5,20.841646
2005,7,27,0,3,482,21.084785
2005,7,27,12,3,482.5,21.355901
2005,7,28,0,3,483,21.637628
2005,7,28,12,3,483.5,21.91443
2005,7,29,0,3,484,22.173231
2005,7,29,12,3,484.5,22.403747
2005,7,30,0,3,485,22.598572
2005,7,30,12,3,485.5,22.753069
2005,7,31,0,3,486,22.865133
2005,7,31,12,3,486.5,22.934897
2005,8,1,0,3,487,22.964418
2005,8,1,12,3,487.5,22.957356
2005,8,2,0,3,488,22.918668
2005,8,2,12,3,488.5,22.854297
2005,8,3,0,3,489,22.770833
2005,8,3,12,3,489.5,22.675154
2005,8,4,0,3,490,22.574034
2005,8,4,12,3,490.5,22.473731
2005,8,5,0,3,491,22.379584
2005,8,5,12,3,491.5,22.295665
2005,8,6,0,3,492,22.224507
2005,8,6,12,3,492.5,22.166969
2005,8,7,0,3,493,22.122259
2005,8,7,12,3,493.5,22.088118
2005,8,8,0,3,494,22.061175
2005,8,8,12,3,494.5,22.037418
2005,8,9,0,3,495,22.012755
2005,8,9,12,3,495.5,21.983586
2005,8,10,0,3,496,21.947321
2005,8,10,12,3,496.5,21.902803
2005,8,11,0,3,497,21.850575
2005,8,11,12,3,497.5,21.792985
2005,8,12,0,3,498,21.734124
2005,8,12,12,3,498.5,21.679623
2005,8,13,0,3,499,21.636338
2005,8,13,12,3,499.5,21.611953
2005,8,14,0,3,500,21.614545
2005,8,14,12,3,500.5,21.652104
2005,8,15,0,3,501,21.732041
2005,8,15,12,3,501.5,21.860661
2005,8,16,0,3,502,22.042627
2005,8,16,12,3,502.5,22.280397
2005,8,17,0,3,503,22.573683
2005,8,17,12,3,503.5,22.918969
2005,8,18,0,3,504,23.309141
2005,8,18,12,3,504.5,23.733315
2005,8,19,0,3,505,24.176928
2005,8,19,12,3,505.5,24.622145
2005,8,20,0,3,506,25.048615
2005,8,20,12,3,506.5,25.434559
2005,8,21,0,3,507,25.758142
2005,8,21,12,3,507.5,25.99902
2005,8,22,0,3,508,26.139939
2005,8,22,12,3,508.5,26.168229
2005,8,23,0,3,509,26.077027
2005,8,23,12,3,509.5,25.866104
2005,8,24,0,3,510,25.542177
2005,8,24,12,3,510.5,25.118662
2005,8,25,0,3,511,24.614859
2005,8,25,12,3,511.5,24.054652
2005,8,26,0,3,512,23.464813
2005,8,26,12,3,512.5,22.873092
2005,8,27,0,3,513,22.306236
2005,8,27,12,3,513.5,21.788126
2005,8,28,0,3,514,21.338171
2005,8,28,12,3,514.5,20.970075
2005,8,29,0,3,515,20.69106
2005,8,29,12,3,515.5,20.50157
2005,8,30,0,3,516,20.395452
2005,8,30,12,3,516.5,20.360589
2005,8,31,0,3,517,20.379904
2005,8,31,12,3,517.5,20.432668
2005,9,1,0,3,518,20.496016
2005,9,1,12,3,518.5,20.546571
2005,9,2,0,3,519,20.56207
2005,9,2,12,3,519.5,20.522908
2005,9,3,0,3,520,20.413481
2005,9,3,12,3,520.5,20.223269
2005,9,4,0,3,521,19.947574
2005,9,4,12,3,521.5,19.587874
2005,9,5,0,3,522,19.151758
2005,9,5,12,3,522.5,18.652457
2005,9,6,0,3,523,18.108012
2005,9,6,12,3,523.5,17.540135
2005,9,7,0,3,524,16.972877
2005,9,7,12,3,524.5,16.4312
2005,9,8,0,3,525,15.939571
2005,9,8,12,3,525.5,15.520671
2005,9,9,0,3,526,15.194316
2005,9,9,12,3,526.5,14.976615
2005,9,10,0,3,527,14.879412
2005,9,10,12,3,527.5,14.909989
2005,9,11,0,3,528,15.071024
2005,9,11,12,3,528.5,15.360747
2005,9,12,0,3,529,15.77327
2005,9,12,12,3,529.5,16.299036
2005,9,13,0,3,530,16.925343
2005,9,13,12,3,530.5,17.636906
2005,9,14,0,3,531,18.416404
2005,9,14,12,3,531.5,19.24499
2005,9,15,0,3,532,20.102739
2005,9,15,12,3,532.5,20.969014
2005,9,16,0,3,533,21.822781
2005,9,16,12,3,533.5,22.642887
2005,9,17,0,3,534,23.408379
2005,9,17,12,3,534.5,24.098893
2005,9,18,0,3,535,24.695188
2005,9,18,12,3,535.5,25.179842
2005,9,19,0,3,536,25.538102
2005,9,19,12,3,536.5,25.758854
2005,9,20,0,3,537,25.835594
2005,9,20,12,3,537.5,25.767324
2005,9,21,0,3,538,25.559191
2005,9,21,12,3,538.5,25.222782
2005,9,22,0,3,539,24.775952
2005,9,22,12,3,539.5,24.242127
2005,9,23,0,3,540,23.649098
2005,9,23,12,3,540.5,23.027349
2005,9,24,0,3,541,22.408064
2005,9,24,12,3,541.5,21.820965
2005,9,25,0,3,542,21.292198
2005,9,25,12,3,542.5,20.842464
2005,9,26,0,3,543,20.485594
2005,9,26,12,3,543.5,20.227709
2005,9,27,0,3,544,20.067048
2005,9,27,12,3,544.5,19.994493
2005,9,28,0,3,545,19.994724
2005,9,28,12,3,545.5,20.047879
2005,9,29,0,3,546,20.131559
2005,9,29,12,3,546.5,20.222962
2005,9,30,0,3,547,20.300943
2005,9,30,12,3,547.5,20.347808
2005,10,1,0,4,548,20.350681
2005,10,1,12,4,548.5,20.30235
2005,10,2,0,4,549,20.20153
2005,10,2,12,4,549.5,20.052578
2005,10,3,0,4,550,19.864699
2005,10,3,12,4,550.5,19.650766
2005,10,4,0,4,551,19.425882
2005,10,4,12,4,551.5,19.205818
2005,10,5,0,4,552,19.005473
2005,10,5,12,4,552.5,18.837478
2005,10,6,0,4,553,18.711056
2005,10,6,12,4,553.5,18.631209
2005,10,7,0,4,554,18.598308
2005,10,7,12,4,554.5,18.608104
2005,10,8,0,4,555,18.65217
2005,10,8,12,4,555.5,18.718766
2005,10,9,0,4,556,18.794065
2005,10,9,12,4,556.5,18.863665
2005,10,10,0,4,557,18.914258
2005,10,10,12,4,557.5,18.935324
2005,10,11,0,4,558,18.920665
2005,10,11,12,4,558.5,18.869608
2005,10,12,0,4,559,18.787718
2005,10,12,12,4,559.5,18.686878
2005,10,13,0,4,560,18.584693
2005,10,13,12,4,560.5,18.503189
2005,10,14,0,4,561,18.466923
2005,10,14,12,4,561.5,18.500626
2005,10,15,0,4,562,18.626627
2005,10,15,12,4,562.5,18.862297
2005,10,16,0,4,563,19.217771
2005,10,16,12,4,563.5,19.694208
2005,10,17,0,4,564,20.282782
2005,10,17,12,4,564.5,20.964518
2005,10,18,0,4,565,21.711054
2005,10,18,12,4,565.5,22.486264
2005,10,19,0,4,566,23.248652
2005,10,19,12,4,566.5,23.95432
2005,10,20,0,4,567,24.560257
2005,10,20,12,4,567.5,25.027698
2005,10,21,0,4,568,25.325236
2005,10,21,12,4,568.5,25.431438
2005,10,22,0,4,569,25.336715
2005,10,22,12,4,569.5,25.044293
2005,10,23,0,4,570,24.570188
2005,10,23,12,4,570.5,23.942185
2005,10,24,0,4,571,23.197923
2005,10,24,12,4,571.5,22.382236
2005,10,25,0,4,572,21.544009
2005,10,25,12,4,572.5,20.732803
2005,10,26,0,4,573,19.995549
2005,10,26,12,4,573.5,19.373562
2005,10,27,0,4,574,18.900115
2005,10,27,12,4,574.5,18.598703
2005,10,28,0,4,575,18.4821
2005,10,28,12,4,575.5,18.552205
2005,10,29,0,4,576,18.800617
2005,10,29,12,4,576.5,19.209825
2005,10,30,0,4,577,19.754868
2005,10,30,12,4,577.5,20.405291
2005,10,31,0,4,578,21.127237
2005,10,31,12,4,578.5,21.885514
2005,11,1,0,4,579,22.645526
2005,11,1,12,4,579.5,23.374972
2005,11,2,0,4,580,24.045268
2005,11,2,12,4,580.5,24.632685
2005,11,3,0,4,581,25.119191
2005,11,3,12,4,581.5,25.493045
2005,11,4,0,4,582,25.749139
2005,11,4,12,4,582.5,25.889098
2005,11,5,0,4,583,25.921131
2005,11,5,12,4,583.5,25.859604
2005,11,6,0,4,584,25.724315
2005,11,6,12,4,584.5,25.539446
2005,11,7,0,4,585,25.332195
2005,11,7,12,4,585.5,25.131133
2005,11,8,0,4,586,24.964346
2005,11,8,12,4,586.5,24.857479
2005,11,9,0,4,587,24.831802
2005,11,9,12,4,587.5,24.902448
2005,11,10,0,4,588,25.076988
2005,11,10,12,4,588.5,25.354452
2005,11,11,0,4,589,25.724937
2005,11,11,12,4,589.5,26.169855
2005,11,12,0,4,590,26.662859
2005,11,12,12,4,590.5,27.171417
2005,11,13,0,4,591,27.658951
2005,11,13,12,4,591.5,28.087421
2005,11,14,0,4,592,28.420159
2005,11,14,12,4,592.5,28.624763
2005,11,15,0,4,593,28.675817
2005,11,15,12,4,593.5,28.557218
2005,11,16,0,4,594,28.263892
2005,11,16,12,4,594.5,27.802747
2005,11,17,0,4,595,27.192734
2005,11,17,12,4,595.5,26.463962
2005,11,18,0,4,596,25.655896
2005,11,18,12,4,596.5,24.814722
2005,11,19,0,4,597,23.990072
2005,11,19,12,4,597.5,23.231328
2005,11,20,0,4,598,22.583803
2005,11,20,12,4,598.5,22.08511
2005,11,21,0,4,599,21.76203
2005,11,21,12,4,599.5,21.628159
2005,11,22,0,4,600,21.682586
2005,11,22,12,4,600.5,21.909726
2005,11,23,0,4,601,22.280401
2005,11,23,12,4,601.5,22.754098
2005,11,24,0,4,602,23.282263
2005,11,24,12,4,602.5,23.812357
2005,11,25,0,4,603,24.292337
2005,11,25,12,4,603.5,24.675168
2005,11,26,0,4,604,24.922929
2005,11,26,12,4,604.5,25.010161
2005,11,27,0,4,605,24.926119
2005,11,27,12,4,605.5,24.67574
2005,11,28,0,4,606,24.279224
2005,11,28,12,4,606.5,23.770294
2005,11,29,0,4,607,23.193277
2005,11,29,12,4,607.5,22.599278
2005,11,30,0,4,608,22.041782
2005,11,30,12,4,608.5,21.572053
2005,12,1,0,4,609,21.234725
2005,12,1,12,4,609.5,21.063962
2005,12,2,0,4,610,21.080507
2005,12,2,12,4,610.5,21.289874
2005,12,3,0,4,611,21.681843
2005,12,3,12,4,611.5,22.231296
2005,12,4,0,4,612,22.900335
2005,12,4,12,4,612.5,23.641479
2005,12,5,0,4,613,24.401669
2005,12,5,12,4,613.5,25.126712
2005,12,6,0,4,614,25.765787
2005,12,6,12,4,614.5,26.275598
2005,12,7,0,4,615,26.62383
2005,12,7,12,4,615.5,26.791602
2005,12,8,0,4,616,26.774716
2005,12,8,12,4,616.5,26.583603
2005,12,9,0,4,617,26.241977
2005,12,9,12,4,617.5,25.78432
2005,12,10,0,4,618,25.252415
2005,12,10,12,4,618.5,24.691262
2005,12,11,0,4,619,24.144725
2005,12,11,12,4,619.5,23.651343
2005,12,12,0,4,620,23.240698
2005,12,12,12,4,620.5,22.930711
2005,12,13,0,4,621,22.726124
2005,12,13,12,4,621.5,22.61835
2005,12,14,0,4,622,22.586706
2005,12,14,12,4,622.5,22.600901
2005,12,15,0,4,623,22.624548
2005,12,15,12,4,623.5,22.619312
2005,12,16,0,4,624,22.549289
2005,12,16,12,4,624.5,22.385121
2005,12,17,0,4,625,22.107448
2005,12,17,12,4,625.5,21.709302
2005,12,18,0,4,626,21.197224
2005,12,18,12,4,626.5,20.590981
2005,12,19,0,4,627,19.921937
2005,12,19,12,4,627.5,19.230276
2005,12,20,0,4,628,18.561357
2005,12,20,12,4,628.5,17.961625
2005,12,21,0,4,629,17.474449
2005,12,21,12,4,629.5,17.136333
2005,12,22,0,4,630,16.973814
2005,12,22,12,4,630.5,17.001341
2005,12,23,0,4,631,17.220273
2005,12,23,12,4,631.5,17.619045
2005,12,24,0,4,632,18.174415
2005,12,24,12,4,632.5,18.853624
2005,12,25,0,4,633,19.61721
2005,12,25,12,4,633.5,20.422161
2005,12,26,0,4,634,21.225115
2005,12,26,12,4,634.5,21.985305
2005,12,27,0,4,635,22.667008
2005,12,27,12,4,635.5,23.241347
2005,12,28,0,4,636,23.687354
2005,12,28,12,4,636.5,23.992295
2005,12,29,0,4,637,24.151346
2005,12,29,12,4,637.5,24.166751
2005,12,30,0,4,638,24.046636
2005,12,30,12,4,638.5,23.803671
2005,12,31,0,4,639,23.453764
2005,12,31,12,4,639.5,23.014919
2006,1,1,0,1,640,22.506381
2006,1,1,12,1,640.5,21.948066
2006,1,2,0,1,641,21.360277
2006,1,2,12,1,641.5,20.763612
2006,1,3,0,1,642,20.178937
2006,1,3,12,1,642.5,19.627307
2006,1,4,0,1,643,19.12971
2006,1,4,12,1,643.5,18.706566
2006,1,5,0,1,644,18.376946
2006,1,5,12,1,644.5,18.157559
2006,1,6,0,1,645,18.061595
2006,1,6,12,1,645.5,18.097554
2006,1,7,0,1,646,18.268238
2006,1,7,12,1,646.5,18.570047
2006,1,8,0,1,647,18.992734
2006,1,8,12,1,647.5,19.519697
2006,1,9,0,1,648,20.12883
2006,1,9,12,1,648.5,20.793889
2006,1,10,0,1,649,21.486233
2006,1,10,12,1,649.5,22.176782
2006,1,11,0,1,650,22.837957
2006,1,11,12,1,650.5,23.44541
2006,1,12,0,1,651,23.979365
2006,1,12,12,1,651.5,24.425429
2006,1,13,0,1,652,24.774857
2006,1,13,12,1,652.5,25.024271
2006,1,14,0,1,653,25.174952
2006,1,14,12,1,653.5,25.231836
2006,1,15,0,1,654,25.202396
2006,1,15,12,1,654.5,25.095582
2006,1,16,0,1,655,24.920939
2006,1,16,12,1,655.5,24.688014
2006,1,17,0,1,656,24.406058
2006,1,17,12,1,656.5,24.084013
2006,1,18,0,1,657,23.730701
2006,1,18,12,1,657.5,23.355114
2006,1,19,0,1,658,22.966701
2006,1,19,12,1,658.5,22.575576
2006,1,20,0,1,659,22.192558
2006,1,20,12,1,659.5,21.82904
2006,1,21,0,1,660,21.496657
2006,1,21,12,1,660.5,21.206784
2006,1,22,0,1,661,20.969905
2006,1,22,12,1,661.5,20.794905
2006,1,23,0,1,662,20.688341
2006,1,23,12,1,662.5,20.653781
2006,1,24,0,1,663,20.691258
2006,1,24,12,1,663.5,20.796936
2006,1,25,0,1,664,20.96302
2006,1,25,12,1,664.5,21.177972
2006,1,26,0,1,665,21.42704
2006,1,26,12,1,665.5,21.693089
2006,1,27,0,1,666,21.95769
2006,1,27,12,1,666.5,22.202365
2006,1,28,0,1,667,22.409895
2006,1,28,12,1,667.5,22.565525
2006,1,29,0,1,668,22.657946
2006,1,29,12,1,668.5,22.679924
2006,1,30,0,1,669,22.628501
2006,1,30,12,1,669.5,22.504752
2006,1,31,0,1,670,22.313123
2006,1,31,12,1,670.5,22.060492
2006,2,1,0,1,671,21.755059
2006,2,1,12,1,671.5,21.40527
2006,2,2,0,1,672,21.01893
2006,2,2,12,1,672.5,20.602634
2006,2,3,0,1,673,20.16161
2006,2,3,12,1,673.5,19.699966
2006,2,4,0,1,674,19.221315
2006,2,4,12,1,674.5,18.729637
2006,2,5,0,1,675,18.230231
2006,2,5,12,1,675.5,17.730588
2006,2,6,0,1,676,17.241005
2006,2,6,12,1,676.5,16.774825
2006,2,7,0,1,677,16.348213
2006,2,7,12,1,677.5,15.979458
2006,2,8,0,1,678,15.687854
2006,2,8,12,1,678.5,15.492279
2006,2,9,0,1,679,15.409603
2006,2,9,12,1,679.5,15.453122
2006,2,10,0,1,680,15.631167
2006,2,10,12,1,680.5,15.946058
2006,2,11,0,1,681,16.393497
2006,2,11,12,1,681.5,16.962473
2006,2,12,0,1,682,17.635685
2006,2,12,12,1,682.5,18.390435
2006,2,13,0,1,683,19.199906
2006,2,13,12,1,683.5,20.034694
2006,2,14,0,1,684,20.864445
2006,2,14,12,1,684.5,21.659454
2006,2,15,0,1,685,22.39207
2006,2,15,12,1,685.5,23.037808
2006,2,16,0,1,686,23.576092
2006,2,16,12,1,686.5,23.990612
2006,2,17,0,1,687,24.269323
2006,2,17,12,1,687.5,24.404178
2006,2,18,0,1,688,24.390699
2006,2,18,12,1,688.5,24.22752
2006,2,19,0,1,689,23.916021
2006,2,19,12,1,689.5,23.460145
2006,2,20,0,1,690,22.866441
2006,2,20,12,1,690.5,22.144311
2006,2,21,0,1,691,21.306396
2006,2,21,12,1,691.5,20.368978
2006,2,22,0,1,692,19.352257
2006,2,22,12,1,692.5,18.280353
2006,2,23,0,1,693,17.180917
2006,2,23,12,1,693.5,16.084285
2006,2,24,0,1,694,15.022171
2006,2,24,12,1,694.5,14.025969
2006,2,25,0,1,695,13.124796
2006,2,25,12,1,695.5,12.343481
2006,2,26,0,1,696,11.700683
2006,2,26,12,1,696.5,11.207401
2006,2,27,0,1,697,10.866017
2006,2,27,12,1,697.5,10.670067
2006,2,28,0,1,698,10.604757
2006,2,28,12,1,698.5,10.648251
2006,3,1,0,1,699,10.773596
2006,3,1,12,1,699.5,10.951128
2006,3,2,0,1,700,11.151087
2006,3,2,12,1,700.5,11.34621
2006,3,3,0,1,701,11.513992
2006,3,3,12,1,701.5,11.63842
2006,3,4,0,1,702,11.710989
2006,3,4,12,1,702.5,11.730911
2006,3,5,0,1,703,11.704526
2006,3,5,12,1,703.5,11.64399
2006,3,6,0,1,704,11.565402
2006,3,6,12,1,704.5,11.486589
2006,3,7,0,1,705,11.424804
2006,3,7,12,1,705.5,11.394577
2006,3,8,0,1,706,11.405989
2006,3,8,12,1,706.5,11.463528
2006,3,9,0,1,707,11.565665
2006,3,9,12,1,707.5,11.705176
2006,3,10,0,1,708,11.870153
2006,3,10,12,1,708.5,12.045553
2006,3,11,0,1,709,12.215076
2006,3,11,12,1,709.5,12.363122
2006,3,12,0,1,710,12.476573
2006,3,12,12,1,710.5,12.546184
2006,3,13,0,1,711,12.567418
2006,3,13,12,1,711.5,12.540635
2006,3,14,0,1,712,12.470654
2006,3,14,12,1,712.5,12.365743
2006,3,15,0,1,713,12.236212
2006,3,15,12,1,713.5,12.092793
2006,3,16,0,1,714,11.945029
2006,3,16,12,1,714.5,11.799895
2006,3,17,0,1,715,11.660822
2006,3,17,12,1,715.5,11.527274
2006,3,18,0,1,716,11.394916
2006,3,18,12,1,716.5,11.25638
2006,3,19,0,1,717,11.102524
2006,3,19,12,1,717.5,10.924035
2006,3,20,0,1,718,10.713178
2006,3,20,12,1,718.5,10.465473
2006,3,21,0,1,719,10.181066
2006,3,21,12,1,719.5,9.8656312
2006,3,22,0,1,720,9.5306574
2006,3,22,12,1,720.5,9.1930588
2006,3,23,0,1,721,8.8741378
2006,3,23,12,1,721.5,8.5979903
2006,3,24,0,1,722,8.3895204
2006,3,24,12,1,722.5,8.2722695
2006,3,25,0,1,723,8.2662914
2006,3,25,12,1,723.5,8.386288
2006,3,26,0,1,724,8.6401917
2006,3,26,12,1,724.5,9.0283231
2006,3,27,0,1,725,9.543185
2006,3,27,12,1,725.5,10.169887
2006,3,28,0,1,726,10.887127
2006,3,28,12,1,726.5,11.668619
2006,3,29,0,1,727,12.4848
2006,3,29,12,1,727.5,13.304686
2006,3,30,0,1,728,14.097698
2006,3,30,12,1,728.5,14.835359
2006,3,31,0,1,729,15.492751
2006,3,31,12,1,729.5,16.049679
2006,4,1,0,2,730,16.491522
2006,4,1,12,2,730.5,16.809751
2006,4,2,0,2,731,17.002147
